ano_teste,codigo_unidade,nome_unidade,status_unidade,anos_historico,demanda_bruta_observada_2025,demanda_2024,prev_ppml_base_2025,prev_persistencia_2025,prev_ppml_cag_fem_2025,prev_ppml_cond_total_observado_DIAGNOSTICO,prev_persistencia_cond_total_observado_DIAGNOSTICO
2025,103805,EDI BEATRIZ VICÊNCIA BANDEIRA RYFF,continuante,4,86,152,130.61429296613375,139.73807268553105,117.00584241483377,126.73955786426777,121.90678623288348
2025,103806,EDI FUNDAÇÃO LEÃO XIII,continuante,4,19,8,13.48269731299592,7.354635404501635,12.08373580202588,13.082726686809972,6.416146643835972
2025,103807,EDI MARIA LUIZA NOBRE - TIA LUIZINHA,continuante,4,232,300,222.36676950948151,275.79882766881127,199.19420991902825,215.77015356691905,240.60549914384896
2025,107601,CM ADALBERTO ISMAEL DE SOUZA,continuante,4,67,57,57.835800412910544,52.401777257074144,51.81363462956797,56.12007389542654,45.7150448373313
2025,107602,CM DEPUTADO LUIZ EDUARDO DE MAGALHÃES,continuante,4,188,243,185.48153143286137,223.39705041173715,166.1538216630602,179.97913361505817,194.89045430651765
2025,107603,CM VOVÓ LUCÍOLA,continuante,4,130,145,125.49979440984016,133.3027667065921,112.42446954801544,121.776783339353,116.292657919527
2025,107604,CM HOMERO JOSÉ DOS SANTOS,continuante,4,174,226,175.4234309132386,207.7684501771712,157.14415906107004,170.2194114295093,181.2561426883662
2025,107605,CM EDUARDO MOREIRA DOS SANTOS,continuante,4,152,190,152.31060278888262,174.6725908569138,136.44056943067125,147.7922363405379,152.38348279110434
2025,107606,CM FRANCISCO ALVES,continuante,4,154,142,131.67251194945314,130.544778429904,117.9537546411679,127.76638427831304,113.8866029280885
2025,107607,CM NAÇÃO MANGUEIRENSE,continuante,4,175,229,199.4228582999906,210.52643845385927,178.64193015211418,193.50688439222105,183.66219767980468
2025,107608,CM SAMORA MACHEL,continuante,4,138,187,110.86407026771138,171.9146025802257,99.3143454552634,107.57523491250704,149.97742779966586
2025,107609,CM VASQUINHO,continuante,4,239,242,220.7782560405681,222.47772098617443,197.77128020126213,214.2287641053252,194.08843597603817
2025,107610,CM ARARA AZUL,continuante,4,335,355,300.0396543410739,326.36194607476,268.77061402977426,291.1388353401356,284.71650732022124
2025,107801,EDI PROFESSORA DAYSE MALAGOLE,continuante,4,48,40,63.643682723793845,36.77317702250817,57.01611614554941,61.75566261617939,32.08073321917986
2025,107802,EDI MORRO DOS TELÉGRAFOS,continuante,4,16,14,23.07132841455427,12.87061195787786,20.672908618584767,22.386906487792164,11.228256626712952
2025,107803,EDI DOIS DE JULHO,continuante,4,45,46,39.19976516880679,42.2891535758844,35.12017353942421,38.03688549740773,36.89284320205684
2025,11001,CP CRECHE COMUNITÁRIA ALEGRIA DA CRIANÇA,continuante,1,118,164,125.68122986629658,150.7700257922835,121.04770762624038,121.9528364267295,131.5310061986374
2025,11003,CP AMIG - ASSOCIAÇÃO DOS MORADORES DA ILHA DO GOVERNADOR,continuante,1,215,227,173.54654263601302,208.68777960273388,167.16429221592375,168.39820193540075,182.0581610188457
2025,11004,CP CENTRO DE ATIVIDADES EDUCACIONAIS E CULTURAIS ARCA DE NOÉ - CAECAN,continuante,1,237,263,200.93750803173475,241.7836389229913,193.5545668087913,194.97660131952745,210.9308209161076
2025,11006,CP CRECHE CASULO DO DENDÊ,continuante,1,391,415,316.7583825122853,381.5217116085223,305.14415215682465,307.3615944911698,332.837607148991
2025,11007,CP CRECHE ESFERA KIDS,continuante,1,135,168,128.71678575358726,154.44734349453432,123.97235935366392,124.89834110535796,134.7390795205554
2025,11008,CP FILIAL BANCÁRIOS - RJ,continuante,1,213,244,186.4783926923257,224.31637983729985,179.62369387835128,180.9464225112993,195.6924726369972
2025,11009,CP CRECHE COMUNITÁRIA IRMÃ MOROCHA (CCIM),continuante,1,147,169,129.47576544649894,155.36667292009702,124.7036097513613,125.63480530481984,135.5410978510349
2025,11010,CP CHALÉ SEMENTINHA (ILHA DO GOVERNADOR),continuante,1,54,214,163.6613153470296,196.73649707041872,157.64021075034677,158.80622461391116,171.63192272261225
2025,1120201,CIEP OLGA BENÁRIO PRESTES,continuante,4,34,37,30.25066673389888,34.01518874582006,27.103901394940277,29.353266322451727,29.67467822774137
2025,1120601,CM STELLA MARIS,continuante,4,289,394,266.31996002021043,362.2157936717055,238.5657996538717,258.4194517834479,315.99522220892163
2025,1120602,CM CORA CORALINA,continuante,4,274,338,307.454888817259,310.73334584019403,275.4128978570729,298.3340933599853,271.0821957020698
2025,1120603,CM DOUTOR ANTÔNIO MONTEIRO,continuante,4,294,352,264.37809671895315,323.6039577980719,236.8263526656089,256.5351947802882,282.3104523287828
2025,1120604,CM MARIA ARMINDA F. SOUZA AGUIAR,continuante,4,194,261,237.89952067320684,239.94498007186584,213.1078553524788,230.8421182822712,209.32678425514865
2025,1120605,CM SEMPRE VIDA LORETO,continuante,4,264,352,237.36997743042275,323.6039577980719,212.6335107351809,230.3282841915575,282.3104523287828
2025,1120606,CM TAUÁ,continuante,4,364,412,322.1092089455688,378.76372333183417,288.53967810577075,312.55368611424063,330.4315521575526
2025,1120801,EDI JOSÉ DE SOUZA RAMOS,continuante,4,135,177,155.83895903936298,162.72130832459865,139.60113637161106,151.21592222527835,141.95724449487088
2025,1120802,EDI NEUSA MARIA GOULART BRIZOLA,continuante,4,197,264,235.42832912907969,242.70296834855395,210.89425632436908,228.44423581023727,211.73283924658708
2025,1120804,EDI PROFESSORA ANNA MARIA JESUS CONCEICAO,continuante,4,178,245,230.3095170848703,225.23570926286257,206.3090199412329,223.47727575907655,196.49449096747665
2025,121001,EM JOAQUIM MANUEL DE MACEDO,continuante,4,56,42,30.776605808803943,38.61183587363358,27.57501839692729,29.863603164640143,33.68476988013885
2025,123601,CM JOSÉ MARINHO DE OLIVEIRA,continuante,4,130,134,98.17138828286495,123.1901430254024,87.94472410320255,95.25908737352148,107.47045628425252
2025,123603,CM FALLET,continuante,4,92,93,82.6637114182487,85.4976365773315,74.05353673559935,80.2114531162736,74.58770473459317
2025,123801,EDI HELOÍSA MARINHO,continuante,4,14,22,18.18117676129044,20.22524736237949,16.29248017548954,17.641823508362233,17.644403270548924
2025,2001,CP CRECHE ESPAÇO SEMENTE,continuante,1,62,83,64.40389823181044,76.30434232170445,62.00930756001832,62.49332596970354,66.5675214297982
2025,2002,CP EDUCANDÁRIO CASA DE JACIRA,continuante,1,38,35,28.52623162430274,32.17652989469465,27.44315592054761,27.679987400270495,28.070641566782378
2025,2003,CP CENTRO COMUNITÁRIO DA RUA UM UNIÃO FAZ A FORÇA,continuante,1,135,51,40.40569553712064,46.88580070369792,38.8882065446787,39.2070413679817,40.90293485445432
2025,2004,CP AÇÃO SOCIAL PADRE ANCHIETA - ASPA,continuante,1,293,391,298.4580287133137,359.4578053950174,287.5123618952157,289.6041293886123,313.5891672174831
2025,2005,CP ESCOLA COMUNITÁRIA DO CANTAGALO,continuante,1,61,97,74.95741037392285,89.17495427958231,72.17718133528065,72.73376315641568,77.79577805651115
2025,2006,CP CRECHE PRÉ-ESCOLA COMUNITÁRIA DOIS IRMÃOS,continuante,1,73,95,73.44837173913737,87.3362954284569,70.7232832085773,71.26949087020883,76.19174139555217
2025,2009,CP ABRIGO TERESA DE JESUS,continuante,1,137,174,133.27118760614758,159.96332004791054,128.36036663729075,129.31763446155568,139.5511895034324
2025,2010,CP CRECHE PATINHO FELIZ,continuante,1,141,240,183.4351300707877,220.63906213504904,176.69161269541593,177.9934397223591,192.4843993150792
2025,2011,CP SOCIEDADE CIVIL DE ASSISTÊNCIA A MENORES - CASA DA DINDA,continuante,1,80,143,109.755169305876,131.46410785546672,105.70351366590609,106.4992300249354,114.688621258568
2025,2012,CP GRUPO COMUNITÁRIO CRECHE ESCOLA TIA MAURA,continuante,1,107,108,83.26414955019305,99.28757796077208,80.18039850683797,80.79407896555341,86.61797969178562
2025,2013,CP CENTRO DE EDUCAÇÃO INFANTIL CRISTO REDENTOR,continuante,1,57,75,58.38517425341233,68.94970691720282,56.21053009607304,56.65315029974812,60.15137478596224
2025,2014,CP CRUZADA PELA INFÂNCIA DO LEME,continuante,1,114,116,89.3119833908732,106.6422133652737,86.00725566889915,86.66250093988589,93.0341263356216
2025,2015,CP CRECHE SANT ANNA,continuante,1,127,152,116.57829359327764,139.73807268553105,112.27735002899789,113.11994308627278,121.90678623288348
2025,2016,CP CASA MATERNAL MELLO MATTOS,continuante,1,184,208,159.10014804127903,191.2205205170425,153.24568126879169,154.38036650490875,166.81981273973528
2025,2018,CP FUNDAÇÃO CASA SANTA IGNEZ,continuante,1,84,127,97.63535375729472,116.75483704646346,94.02651248294124,94.73895456701176,101.85632797089607
2025,2019,CP UNIDAS - OBRAS SOCIAIS UNIDAS DE SANTA MARTA,continuante,1,45,63,49.3782833541845,57.91775381045038,47.532814914727496,47.91345310140388,50.52715482020829
2025,2020,CP CASA ESPÍRITA CRISTÃ MARIA DE NAZARÉ,continuante,1,104,149,114.30350519361473,136.98008440884294,110.08567241271032,110.91263736604203,119.50073124144498
2025,2022,CP CRECHE CHAPEUZINHO MARROM,continuante,1,49,67,52.37734332446863,61.5950715127012,50.42226297447405,50.82354453175592,53.73522814212627
2025,2024,CP CRECHE ESCADINHA DO SABER,continuante,1,11,17,15.396897571158664,15.628600234565974,14.794678561750777,14.940141284201063,13.63431161815144
2025,2025,CP CRECHE BEZERRA DE MENEZES - BOTAFOGO,continuante,1,238,381,290.83400517659,350.2645111393903,280.1668657546068,282.2062761349744,305.5689839126881
2025,2026,CP CRECHE MONSENHOR FRANCA,continuante,1,63,87,67.41673020480314,79.98166002395527,64.91204398461065,65.41678084975584,69.7755947517162
2025,2028,CP OBRAS SOCIAIS PADRE ALEIXO,continuante,1,155,179,137.06744711720418,164.55996717572407,132.01793080768687,133.00127612927182,143.56128115582987
2025,2029,CP CASA DA CRIANÇA,continuante,1,416,508,387.701892728914,467.01934818585386,373.4959034136399,376.2005317468804,407.4253118835843
2025,2031,CP CENTRO COMUNITÁRIO ALEGRIA DAS CRIANÇAS,continuante,1,86,77,59.88891789201324,70.78836576832823,57.659320094770045,58.11228466834972,61.75541144692124
2025,2032,CP PATRONATO OPERÁRIO DA GÁVEA,continuante,1,71,72,56.13084025698442,66.19171864051471,54.03858153715331,54.46569219315528,57.74531979452375
2025,2034,CP CENTRO SOCIAL DA MULHER UÊGA,continuante,1,76,93,71.9397658789469,85.4976365773315,69.26980252951967,69.80563852013289,74.58770473459317
2025,2035,CP CENTRO SOCIAL E AÍ COMO É QUE FICA ?,continuante,1,82,100,77.22174307072879,91.93294255627043,74.35877581246562,74.9309233471859,80.20183304794966
2025,2036,CP CRECHE BERÇÁRIO MARIA HELENA DA ROCINHA,continuante,1,177,210,160.62044514490344,193.0591793681679,154.7104357442195,155.85556327212353,168.42384940069425
2025,2037,CP CRECHE COMUNITÁRIA CANTINHO DA NATUREZA,continuante,1,176,218,166.702542365136,200.41381477266955,160.57032971937073,161.75723218656336,174.8399960445302
2025,2038,CP CRECHE CHÁCARA DO CÉU,continuante,1,45,90,69.67770811200612,82.73964830064338,67.09040241746496,67.61068577235172,72.18164974315468
2025,2039,CP CRECHE ESCOLA MENINOS DE LUZ,continuante,1,268,334,255.01131052514188,307.05602813794326,245.65287971549012,247.4462787523878,267.87412238015185
2025,2040,CP CRECHE MARIA MARIA,continuante,1,123,128,98.3924150850714,117.67416647202616,94.75591316973532,95.47355731055248,102.65834630137554
2025,2041,CP CRECHE E PRÉ-ESCOLA COMUNITÁRIA DO 199 PINGO DE GENTE,continuante,1,80,41,32.9663561439632,37.69250644807087,31.72087697508164,31.9883935149824,32.88275154965935
2025,2042,CP CRECHE SANTA CLARA,continuante,1,133,148,113.54533229493391,136.06075498328025,109.35519988920748,110.17695602687655,118.6987129109655
2025,2043,CP CRECHE SANTA MÔNICA,continuante,1,124,193,147.70105672959394,177.43057913360192,142.2630467509528,143.31943465672293,154.78953778254282
2025,2044,CP CRECHE SÃO COSME E SÃO DAMIÃO,continuante,1,89,103,79.48695866380045,94.69093083295854,76.54122187124464,77.12894024268437,82.60788803938814
2025,2045,CP CREI - CENTRO DE RECUPERAÇÃO INFANTIL,continuante,1,63,53,41.898165382714936,48.724459554823326,40.32611590153684,40.6552363860064,42.50697151541331
2025,2046,CP ESPAÇO SANTA TEREZINHA - EST,continuante,1,207,283,216.16341956940465,260.1702274342453,208.2242245970676,209.7508289522191,226.9711875256975
2025,204601,CM TIA AMÁLIA,continuante,4,58,76,76.67421891758237,69.86903634276553,68.68837673753876,74.39964175836485,60.95339311644174
2025,204602,CM ARACY GUIMARÃES ROSA,continuante,4,587,661,435.6501632848485,607.6767502969475,390.2453277719082,422.726394059599,530.1341164469471
2025,2047,CP GRUPO COMUNITÁRIO MORRO DA ALEGRIA,continuante,1,66,89,68.92392541263105,81.82031887508069,66.36416390382034,66.87926439514226,71.3796314126752
2025,2048,CP LAR CANTINHO FELIZ,continuante,1,212,322,245.8681602947833,296.0240750311908,236.84375669322665,238.5743644207558,258.24990241439787
2025,204804,EDI PROFESSORA SARITA KONDER,continuante,4,30,49,81.07812726290209,45.04714185257251,72.63323066529401,78.67290606876693,39.298898193495326
2025,204805,EDI CLAUDIO CAVALCANTI,continuante,4,188,185,172.77668986044912,170.0759437291003,154.77330942317303,167.6511872084532,148.37339113870686
2025,204806,EDI IRMA MARGARITA ALARCON,continuante,4,133,174,178.24668150969592,159.96332004791054,159.67311920825833,172.95890895469827,139.5511895034324
2025,2049,CP OBRA DO BERÇO,continuante,1,285,333,254.24932913877552,306.1366987123805,244.918735819376,246.70690190613476,267.0721040496724
2025,2052,CP CRECHE CASA SANTA MARTA,continuante,1,137,177,135.54884581051442,162.72130832459865,130.55481113920737,131.52772485236935,141.95724449487088
2025,2053,CP CRECHE ESPERANÇA,continuante,1,184,241,184.1959194090236,221.5583915606117,177.42460762349893,178.73165988315623,193.28641764555863
2025,2054,CP UNIÃO DE MULHERES PRO-MELHORAMENTO DA ROUPA SUJA,continuante,1,78,100,77.22174307072886,91.93294255627043,74.35877581246562,74.93092334718597,80.20183304794966
2025,2055,CP CRECHE CASA DO POBRE DE NOSSA SENHORA DE COPACABANA,continuante,1,136,115,88.5557326289228,105.722883939711,85.27863665409059,85.92868471635083,92.2321080051421
2025,2056,CP CRECHE SANTA CLARA DE ASSIS NA PROVIDÊNCIA DE DEUS,continuante,1,70,103,79.48695866380031,94.69093083295854,76.54122187124464,77.12894024268422,82.60788803938814
2025,205601,CM IRMÃS BAPTISTA,continuante,4,425,562,411.6335611202257,516.6631371662398,368.7321730385037,399.4222558169678,450.73430172947707
2025,205602,CM TIA SONIA CRISPINIANO,continuante,4,181,251,190.4226161036836,230.7516858162388,170.57985672766273,184.7736386598644,201.30660095035367
2025,2057,CP CENTRO EDUCACIONAL ESPERANÇA,continuante,1,37,35,28.52623162430274,32.17652989469465,27.443155920547635,27.679987400270495,28.070641566782378
2025,2058,CP NASCEER - NÚCLEO DE ASSIST. SOCIAL CULTURAL EDUC. ECOLÓGICO DA ROCINHA,continuante,1,82,69,53.87815308838196,63.433730363826605,51.86822202624032,52.27983206045746,55.339264803085264
2025,205801,EDI DONA MARCELA,continuante,4,90,107,130.43792465844143,98.36824853520936,116.8478584077468,126.5684216062781,85.81596136130612
2025,2060,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL - ROCINHA,continuante,1,138,86,66.66332310808603,79.06233059839256,64.1861678027724,64.6857239327729,68.9735764212367
2025,2061,CP CRECHE INSTITUTO MACINTYRE,continuante,1,60,87,67.41673020480314,79.98166002395527,64.91204398461065,65.41678084975584,69.7755947517162
2025,2062,CP CENTRO EDUCACIONAL ROUPA FELIZ,continuante,1,13,29,24.110581762655357,26.660553341318423,23.189083141244467,23.395329891205165,23.2585315839054
2025,2063,CP CRECHE ANJOS DO BEM,continuante,1,66,81,62.8983092871192,74.46568347057905,60.558737216657335,61.03240103689412,64.96348476883922
2025,206601,CM DOUTOR SOBRAL PINTO,continuante,4,74,36,82.6637114182487,33.095859320257354,74.05353673559928,80.2114531162736,28.872659897261872
2025,206602,CM VIDIGAL,continuante,4,139,183,142.4319099205648,168.23728487797487,127.59161311799625,138.20659959301804,146.76935447774784
2025,206603,CM JACÓ INÁCIO GOMES,continuante,4,88,121,165.18968356691778,111.23886049308722,147.97715867424148,160.2892530638883,97.04421798801908
2025,206605,CM DOUTOR PEDRO BLOCH,continuante,4,121,182,175.2469797928903,167.31795545241218,156.98610088080252,170.04819481554046,145.96733614726836
2025,206606,CM ELZA MACHADO DOS SANTOS - TIA ELZA,continuante,4,196,262,195.0109109782937,240.86430949742856,174.68987614757813,189.22581958549816,210.1288025856281
2025,208601,CM CASA BRANCA - PROFESSOR PAULO FREIRE,continuante,4,82,106,90.59289111876902,97.44891910964664,81.15619458913281,87.90540993102158,85.01394303082662
2025,208603,CM RAÍZES DO SALGUEIRO,continuante,4,85,86,68.22101673124885,79.06233059839256,61.11631869427309,66.19720783399367,68.9735764212367
2025,208604,CM TIA BELA,continuante,4,89,138,116.85897851904238,126.8674607276532,104.68435592188456,113.39230136026208,110.67852960617051
2025,208605,CM TIA MARIA,continuante,4,30,57,56.25223220433336,52.401777257074144,50.3951339774502,54.583482990669886,45.7150448373313
2025,208606,CM DOUTOR RONALDO LUIZ GAZOLLA,continuante,4,48,82,86.53994817019353,75.38501289614175,77.5257223523388,83.97269946200157,65.7655030993187
2025,208607,CM DOS SONHOS,continuante,4,57,67,74.91287187971731,61.5950715127012,67.11062888360321,72.69054591781672,53.73522814212627
2025,208608,CM DOUTOR SÉRGIO AROUCA,continuante,4,181,254,183.18751372489425,233.50967409292693,164.0989281506835,177.75316903309667,203.71265594179212
2025,208801,EDI IGOR MORAES DA SILVA,continuante,4,70,96,82.31135164972882,88.25562485401962,73.73790623782848,79.86954626781757,76.99375972603167
2025,208803,EDI BOREL,continuante,2,58,96,86.40575676823538,88.25562485401962,78.57641009543144,83.8424889117843,76.99375972603167
2025,209601,CM PIPA NO CÉU,continuante,4,101,122,121.2674057697788,112.15818991864992,108.63325709122395,117.66995052060314,97.84623631849858
2025,209602,CM CANTINHO DO CÉU,continuante,4,152,188,134.84726082336786,172.8339320057884,120.79757365306584,130.84695271743757,150.77944613014537
2025,209603,CM GALDINO MANOEL DA SILVA,continuante,4,46,42,46.40365564721745,38.61183587363358,41.57314953211111,45.02706913966123,33.68476988013885
2025,209604,CM NOVA DIVINÉIA,continuante,4,56,82,67.34067182313174,75.38501289614175,60.32773906457388,65.34297877613895,65.7655030993187
2025,209605,CM SÃO SEBASTIÃO - ARRELIA,continuante,4,75,108,74.73674435314061,99.28757796077208,66.95286052604136,72.51964329805637,86.61797969178562
2025,209606,CM WINNIE MANDELA,continuante,4,55,100,71.21448159580993,91.93294255627043,63.797751101045954,69.10187014009414,80.20183304794966
2025,209607,CM SOLANGE MARIA MAGALHÃES,continuante,4,71,129,109.1009920548224,118.59349589758888,97.73504713232344,105.86445925306518,103.46036463185509
2025,209608,CM GERMINAL DA VILA,continuante,4,124,154,124.6180236696268,141.57673153665647,111.6346129237063,120.92117074738908,123.51082289384247
2025,209609,CM PAPA JOÃO PAULO II,continuante,4,146,230,151.78136030575152,211.445767879422,135.96649420116586,147.27869408729907,184.4642160102842
2025,209610,CM FRANCISCO DE PAULA,continuante,4,92,122,121.44374960542288,112.15818991864992,108.79121917972624,117.84106303251951,97.84623631849858
2025,209803,EDI PROFESSORA SUELY DE PINHO CAVALCANTE,continuante,4,34,57,99.22897184727674,52.401777257074144,88.89206721919201,96.28529721866312,45.7150448373313
2025,209804,EDI PROFESSORA LUCIA MARIA QUITETE DE CARVALHO AMARAL,continuante,4,15,13,40.25355151991399,11.951282532315156,36.06411612609281,39.059410775382894,10.426238296233455
2025,227601,CM CASTELINHO,continuante,4,44,58,145.6070855601564,53.32110668263685,130.43581436999548,141.2875821376127,46.5170631678108
2025,227602,CM IACYRA FRAZÃO,continuante,4,15,22,32.17944415909957,20.22524736237949,28.831629583734944,31.224825648289816,17.644403270548924
2025,227801,EDI PROFESSORA EDIR CASEIRO RIBEIRO,continuante,4,347,405,286.4454439648338,372.32841735289526,256.5934395731904,277.94790367812186,324.81742384419607
2025,3001,CP ASSOCIAÇÃO PRESBITERIANA CUIDANDO DO AMANHÃ - APCA,continuante,1,161,199,152.26000501994244,182.94655568697812,146.6554370908323,147.7431395784702,159.60164776541978
2025,3002,CP ABRIGO MARIA IMACULADA,continuante,1,249,311,237.48819517182483,285.911451350001,228.76993772487077,230.44299494745383,249.4277007791234
2025,3003,CP CASA SÃO ROQUE,continuante,1,158,221,168.98368907332454,203.17180304935764,162.76813723193737,163.97070759307422,177.24605103596872
2025,3004,CP CENTRO COMUNITÁRIO NOSSA SENHORA APARECIDA - CRECHE,continuante,1,85,129,99.1495373366461,118.59349589758888,95.4853726058628,96.20821917055775,103.46036463185509
2025,3005,CP COLÉGIO RUTH SANT ANNA / JARDIM DE INFÂNCIA CIRANDA CIRANDINHA,continuante,1,94,172,131.75291559734308,158.12466119678513,126.89756444078672,127.84440271376016,137.9471528424734
2025,3006,CP CRECHE CASA VIVA,continuante,1,421,515,393.04331626388137,473.4546541647928,378.6421906203437,381.3834994130843,413.0394401969408
2025,3007,CP CRECHE CHAMEGUINHO,continuante,1,85,115,88.5557326289228,105.722883939711,85.27863665409059,85.92868471635083,92.2321080051421
2025,3008,CP CRECHE COMUNITÁRIA ELIANA SATURNINO BRAGA,continuante,1,105,109,84.01984773721698,100.20690738633476,80.90848460522885,81.5273590065599,87.4199980222651
2025,3009,CP CRECHE COMUNITÁRIA JOÃO FERREIRA,continuante,1,46,49,38.91460845708968,45.04714185257251,37.45163216930124,37.76018809512247,39.298898193495326
2025,3010,CP CRECHE ESCOLA COMUNITÁRIA MÃE SOCIAL,continuante,1,122,158,121.12903339346158,145.25404923890727,116.66182659897136,117.535683026619,126.71889621576044
2025,3011,CP CRECHE DO CENTRO PASTORAL SOCIAL PADRE JUSTINO RUSSOLILLO,continuante,1,44,66,51.62724937515424,60.67574208713849,49.69958350027226,50.09570247608274,52.93320981164677
2025,3012,CP CRECHE MÃE DO DIVINO SALVADOR,continuante,1,328,381,290.83400517658976,350.2645111393903,280.1668657546068,282.20627613497413,305.5689839126881
2025,3013,CP CRECHE DO JACAREZINHO,continuante,1,179,216,165.18188506941672,198.5751559215441,159.10522802566413,160.28168591252344,173.23595938357124
2025,3014,CP CRECHE PLANTANDO O AMANHÃ,continuante,1,584,711,542.6661399037358,653.6432215750827,522.798909089317,526.5676908509639,570.235032970922
2025,3015,CP CRECHE MARIETTA NAVARRO GAIO,continuante,1,68,113,87.04345722640339,103.88422508858558,83.8216166963473,84.46127168266382,90.6280713441831
2025,3016,CP CRECHE SÃO PEDRO NOLASCO,continuante,1,80,97,74.95741037392285,89.17495427958231,72.17718133528058,72.73376315641568,77.79577805651115
2025,3017,CP CRECHE TERNURINHA,continuante,1,43,67,52.37734332446853,61.5950715127012,50.42226297447405,50.82354453175582,53.73522814212627
2025,3018,CP FRATERNIDADE ASSISTENCIAL CRISTÃ,continuante,1,42,54,42.6448892956832,49.643788980386034,41.04554264473595,41.379808379063945,43.30898984589281
2025,3019,CP INSTITUTO EDUCACIONAL CRESCENDO E APRENDENDO ALGODÃO DOCE,continuante,1,202,269,205.50469636421403,247.29961547636748,197.95490015601715,199.40830183863795,215.74293089898453
2025,3020,CP LAR DA CRIANÇA JESUS BOM PASTOR,continuante,1,118,134,102.93603120985696,123.1901430254024,99.13352088735164,99.88238490271796,107.47045628425252
2025,3021,CP CRECHE COMUNITÁRIA TIA ALICE,continuante,1,199,265,202.4598459358969,243.62229777411667,195.02128848692092,196.45377834596172,212.53485757706665
2025,3022,CP INSTITUTO AVANTE ELITE DO FUTURO,continuante,1,257,305,232.91784281603523,280.3954747966248,224.36655472603263,226.00822426728885,244.6155907962464
2025,3023,CP LAR DE MARIA DOLORES,continuante,1,49,51,40.40569553712072,46.88580070369792,38.8882065446787,39.20704136798178,40.90293485445432
2025,3024,CP CASA DE LEYLÁ,continuante,1,191,262,200.17636129016725,240.86430949742856,192.8212273780911,194.2380343579385,210.1288025856281
2025,3025,CP CENTRO CULTURAL EDUCAR - UNIDADE II,continuante,1,486,542,413.6476997889594,498.2765486549858,398.493841893986,401.3766441044642,434.6939351198872
2025,3026,CP CHALÉ SEMENTINHA,continuante,1,504,565,431.2016243731938,519.421125442928,415.40647592302673,418.409823169832,453.1403567209156
2025,3027,CP CENTRO CULTURAL EDUCAR - UNIDADE IV,continuante,1,239,315,240.53531071182476,289.58876905225185,231.70573261925932,233.39971635619784,252.6357741010414
2025,3028,CP ESTRELINHA DO MAR,continuante,1,299,356,271.7771476408841,327.28127550032275,261.8062106973848,263.71474933871525,285.5185256507008
2025,3029,CP CRECHE BRINCANDO COM JUNINHO,continuante,1,179,242,184.9567263874777,222.47772098617443,178.1576195553794,179.46989716086617,194.08843597603817
2025,3030,CP CRECHE TIO KITO,continuante,1,65,108,83.26414955019305,99.28757796077208,80.18039850683797,80.79407896555341,86.61797969178562
2025,3031,CP ESCOLA COMUNITÁRIA JARDIM ARCO-ÍRIS - UNIDADE I,continuante,1,110,152,116.57829359327764,139.73807268553105,112.27735002899789,113.11994308627278,121.90678623288348
2025,3032,CP NÚCLEO RECREATIVO RAIOZINHO DE SOL,continuante,1,188,233,178.11011107248265,214.2037561561101,171.5611363023552,172.82638994443784,186.87027100172267
2025,3033,CP INSTITUTO EDUCACIONAL T & P CONQUISTA,continuante,1,270,310,236.72644274807556,284.9921219244383,228.0360145051604,229.70384027153293,248.6256824486439
2025,3034,CP CRECHE RISCO E RABISCO,continuante,1,129,151,115.8199864247535,138.81874325996836,111.54674804393991,112.38413146044272,121.10476790240398
2025,3035,CP CENTRO EDUCACIONAL SÃO VICENTE DE PAULO,continuante,1,76,127,97.63535375729472,116.75483704646346,94.02651248294124,94.73895456701176,101.85632797089607
2025,3036,CP CENTRO CULTURAL EVOLUIR,continuante,1,178,209,159.86028491313954,192.1398499426052,153.97804724714567,155.11795355505578,167.62183107021477
2025,3037,CP CRECHE FRUTOS DO AMANHÃ I,continuante,1,447,625,477.0022438733425,574.5808909766902,459.5338810755816,462.8517455164429,501.2614565496853
2025,3038,CP CRECHE FRUTOS DO AMANHÃ II,continuante,1,210,286,218.44776785078963,262.92821571093344,210.42511813741856,211.96741095573535,229.377242517136
2025,3039,CP CRECHE COMUNITÁRIA CÉU AZUL,continuante,1,101,91,70.43161074233021,83.65897772620609,67.81675662160528,68.34222352270159,72.98366807363418
2025,3040,CP ASSOCIAÇÃO CRESCENCIO UNIDADE II,continuante,1,100,172,131.75291559734308,158.12466119678513,126.89756444078672,127.84440271376016,137.9471528424734
2025,3041,CP CENTRO DE DESENVOLVIMENTO INFANTIL ESPELHO D'AGUA,continuante,1,124,130,99.9067195994734,119.51282532315156,96.21488991097291,96.94293926155332,104.26238296233456
2025,312502,CIEP PROCÓPIO FERREIRA,continuante,4,143,149,151.95777414389318,136.98008440884294,136.12451898845237,147.44987452505566,119.50073124144498
2025,312601,CM CANTINHO FELIZ,continuante,4,228,296,263.6719678086775,272.1215099665605,236.19382935368657,255.85001351986736,237.397425821931
2025,312602,CM ENGENHO DA RAINHA,continuante,4,244,284,212.48289166617417,261.089556859808,190.3406094901681,206.1794856591579,227.773205856177
2025,312603,CM RENASCER,continuante,4,248,306,231.8981014862323,281.3148042221875,207.7320131934729,225.0187340488741,245.4176091267259
2025,312801,EDI HENRIQUE FORÉIS,continuante,4,186,285,198.5404592747761,262.00888628537075,177.85151078757326,192.65066215362927,228.57522418665653
